,,date,minutes,minutes,td,td,dd,dd,doubles,doubles,dk_per_min,dk_per_min,dk_per_min,dk_score,dk_score,dk_score,points,points,points,game_score,game_score,game_score,fg_pct,three_pct,two_pct,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,w
,,len,sum,mean,sum,mean,sum,mean,sum,mean,mean,max,std,mean,max,std,mean,max,std,mean,max,std,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean
slug,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hopsosc01,Scotty Hopson,3,15.149999999999999,5.05,0,0.0,0,0.0,0,0.0,0.730991679429493,1.651376146788991,0.7977277129312419,2.1666666666666665,3.0,0.7637626158259733,0.6666666666666666,1,0.5773502691896258,-0.3,1.6,1.8520259177452134,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666
harriga01,Gary Harris,326,9400.966666666665,28.83732106339468,0,0.0,0,0.0,217,0.6656441717791411,0.7307324552605324,1.6423357664233578,0.2802956376121539,21.99079754601227,52.75,10.801384867426528,12.506134969325153,36,7.137654803399815,9.035582822085885,30.6,6.604839074325337,0.4280872943078541,0.3229941837303799,0.48914188582178514,2.625766871165644,0.6441717791411042,1.98159509202454,2.125766871165644,1.2147239263803682,0.23006134969325154,1.2576687116564418,0.49079754601226994
sampsbr01,Brandon Sampson,14,214.3,15.307142857142859,0,0.0,0,0.0,2,0.14285714285714285,0.7306589316727832,4.1015625,1.010436838213953,9.107142857142858,19.25,6.6814282542345325,5.071428571428571,12,3.9703571959883237,3.064285714285714,8.9,3.6483098600810804,0.40484693877551026,0.37500000000000006,0.4690476190476191,1.1428571428571428,0.21428571428571427,0.9285714285714286,0.7142857142857143,0.5714285714285714,0.21428571428571427,0.8571428571428571,0.21428571428571427
martija01,Jarell Martin,192,3000.7166666666676,15.628732638888893,0,0.0,3,0.015625,44,0.22916666666666666,0.730640114959307,2.301980198019802,0.42110428258627935,11.778645833333334,37.25,8.929030085140479,5.307291666666667,20,4.756296345917901,3.5994791666666646,19.4,4.3094623441792335,0.37411458622396127,0.17508680555555556,0.3645874813843564,3.3958333333333335,1.0208333333333333,2.375,0.6041666666666666,0.3697916666666667,0.3854166666666667,0.765625,0.390625
flynnjo01,Jonny Flynn,130,2778.983333333334,21.37679487179488,0,0.0,1,0.007692307692307693,49,0.3769230769230769,0.730191826890384,1.2818003913894325,0.2839427063409118,16.66730769230769,51.0,10.39619174374966,7.969230769230769,29,6.089689420089866,5.163846153846155,26.7,5.678096141322492,0.348156723241565,0.2576648351648352,0.3686515834592758,1.8076923076923077,0.25384615384615383,1.5538461538461539,3.853846153846154,0.6615384615384615,0.038461538461538464,2.1923076923076925,0.2230769230769231
matthwe02,Wesley Matthews,728,24091.250000000004,33.09237637362638,0,0.0,3,0.004120879120879121,524,0.7197802197802198,0.7300594542222227,1.8333333333333333,0.24745297057044952,24.2551510989011,59.5,9.31964603286858,13.873626373626374,36,6.613767228677004,9.456456043956045,29.9,6.277168696584706,0.4133153181552934,0.3622091525331666,0.4574567756320742,3.15521978021978,0.5357142857142857,2.6195054945054945,2.2225274725274726,1.125,0.2129120879120879,1.3502747252747254,0.49725274725274726
johnsja02,JaJuan Johnson,36,298.1999999999999,8.28333333333333,0,0.0,0,0.0,5,0.1388888888888889,0.7295835850300735,3.5454545454545454,0.737405378393832,6.291666666666667,23.0,6.73278227353723,3.1666666666666665,12,3.7071359757712075,1.9472222222222213,9.7,3.13382341658703,0.30927614052614055,0.0,0.30927614052614055,1.6111111111111112,0.5555555555555556,1.0555555555555556,0.16666666666666666,0.1388888888888889,0.3888888888888889,0.3888888888888889,0.5833333333333334
alabiso01,Solomon Alabi,26,181.16666666666669,6.967948717948719,0,0.0,1,0.038461538461538464,3,0.11538461538461539,0.7294072504498359,2.1666666666666665,0.6383483603447596,5.778846153846154,42.25,9.67479377637501,1.5,11,2.760434748368452,1.3999999999999997,14.2,3.3109515248641137,0.17744200244200242,0.0,0.17744200244200242,2.3461538461538463,0.8461538461538461,1.5,0.19230769230769232,0.15384615384615385,0.4230769230769231,0.3076923076923077,0.23076923076923078
josepco01,Cory Joseph,610,12549.316666666678,20.572650273224063,0,0.0,4,0.006557377049180328,181,0.2967213114754098,0.7291952433739445,3.1451612903225805,0.36519791920677164,15.375409836065574,48.5,9.463234201682667,6.713114754098361,33,5.0264971271656265,5.6255737704918065,27.4,5.134496655952179,0.40800407938787897,0.19928961748633875,0.43658557062245557,2.442622950819672,0.4721311475409836,1.9704918032786884,2.6573770491803277,0.7377049180327869,0.19672131147540983,0.9426229508196722,0.639344262295082
beaslma01,Malik Beasley,179,2906.9666666666676,16.240037243947864,0,0.0,0,0.0,56,0.3128491620111732,0.7286533015518917,4.175257731958763,0.5145372427441305,12.385474860335195,45.5,10.083820680695977,7.312849162011173,35,6.73348184758278,5.0033519553072585,28.0,5.714046357873371,0.4031935005945676,0.3027383851406199,0.42002066834469076,1.8770949720670391,0.36312849162011174,1.5139664804469273,0.8547486033519553,0.44692737430167595,0.1005586592178771,0.5251396648044693,0.5921787709497207
willire02,Reggie Williams,206,3735.5833333333317,18.133899676375396,0,0.0,0,0.0,67,0.32524271844660196,0.7275447166194532,2.9166666666666665,0.39547769253796505,14.059466019417476,47.75,11.349322326661156,7.757281553398058,31,7.030894914995307,5.587378640776695,25.8,6.297954443160647,0.39740331373683746,0.30084373555247346,0.4386095541935062,2.3932038834951457,0.5097087378640777,1.883495145631068,1.4611650485436893,0.42718446601941745,0.06310679611650485,0.6893203883495146,0.3592233009708738
hendege02,Gerald Henderson,529,14021.00000000001,26.504725897920622,0,0.0,5,0.00945179584120983,318,0.6011342155009451,0.7272515897959709,1.728395061728395,0.25921362304973833,20.15170132325142,51.75,10.374008575194019,11.406427221172022,35,6.762420971846525,7.610964083175799,27.8,6.221686840155581,0.4184970048846124,0.21053875236294897,0.43625791464841723,3.298676748582231,0.5954631379962193,2.7032136105860114,1.945179584120983,0.6862003780718336,0.3440453686200378,1.2173913043478262,0.389413988657845
dayeau01,Austin Daye,268,3751.166666666667,13.996890547263682,0,0.0,3,0.011194029850746268,53,0.19776119402985073,0.7270521238046473,5.625,0.5012223914727356,11.149253731343284,43.0,9.397092914632735,5.190298507462686,28,5.137544399552771,3.3425373134328327,22.7,4.653247858787087,0.3410333606009639,0.24249881544657673,0.3330495789451013,2.5970149253731343,0.48134328358208955,2.1156716417910446,0.7574626865671642,0.39925373134328357,0.3880597014925373,0.6828358208955224,0.44776119402985076
jianlyi01,Yi Jianlian,138,2705.849999999999,19.607608695652168,0,0.0,11,0.07971014492753623,53,0.38405797101449274,0.7260597928168913,2.169811320754717,0.38912736010143356,15.005434782608695,48.75,11.37521425928412,6.739130434782608,31,5.856314014538257,4.445652173913045,26.6,5.184228181160462,0.34419540154834277,0.07850241545893719,0.3427898797943556,4.442028985507246,1.4057971014492754,3.036231884057971,0.5434782608695652,0.47101449275362317,0.6159420289855072,0.9130434782608695,0.2971014492753623
dunlemi02,Mike Dunleavy,501,12868.36666666667,25.685362608117106,0,0.0,2,0.003992015968063872,244,0.4870259481037924,0.7257238016078458,1.8459552495697074,0.2808460865899138,19.12075848303393,63.0,9.682400953459473,9.796407185628743,35,6.0803344534547,7.231936127744514,32.9,5.9302831335368955,0.41953409457001367,0.3657124423591486,0.45050809137635484,3.6726546906187623,0.4431137724550898,3.2295409181636727,1.778443113772455,0.5668662674650699,0.35129740518962077,1.029940119760479,0.5169660678642715
howarjo01,Josh Howard,98,2239.766666666666,22.854761904761897,0,0.0,1,0.01020408163265306,49,0.5,0.7252729623767964,1.6336633663366336,0.2695881464949164,16.834183673469386,34.25,8.400029445636827,9.020408163265307,25,5.734647081667091,5.196938775510205,17.6,4.998689603165038,0.36521257187523687,0.16343537414965986,0.40015534352269044,3.642857142857143,0.9183673469387755,2.7244897959183674,1.1326530612244898,0.7142857142857143,0.24489795918367346,1.1122448979591837,0.42857142857142855
gutiejo01,Jorge Gutiérrez,53,508.7666666666665,9.599371069182386,0,0.0,0,0.0,4,0.07547169811320754,0.7243539969699887,2.25,0.5284045629207131,6.537735849056604,21.25,5.546221042472014,2.660377358490566,13,3.4134541282447826,2.124528301886792,12.3,3.0112548917722095,0.33880993220615857,0.0220125786163522,0.36430817610062893,1.0943396226415094,0.16981132075471697,0.9245283018867925,1.3584905660377358,0.3584905660377358,0.018867924528301886,0.6226415094339622,0.5471698113207547
paigema01,Marcus Paige,5,28.016666666666666,5.6033333333333335,0,0.0,0,0.0,0,0.0,0.7238058951284284,1.383495145631068,0.5908246657139762,4.5,13.75,5.451490621839131,2.4,9,3.9115214431215892,1.42,7.7,3.794337886904644,0.2,0.16666666666666666,0.13333333333333333,0.8,0.0,0.8,0.6,0.0,0.0,0.0,0.8
nwabada01,David Nwaba,141,3027.3833333333323,21.470803782505904,0,0.0,3,0.02127659574468085,49,0.3475177304964539,0.7227420612478205,1.4357682619647356,0.2796372561212628,15.932624113475176,40.25,8.562161329726946,7.156028368794326,22,4.70908497017545,5.89574468085106,18.0,4.691890760213315,0.45568802749653825,0.18806146572104024,0.4863035703461235,3.9148936170212765,1.0425531914893618,2.872340425531915,1.2198581560283688,0.7659574468085106,0.375886524822695,0.8297872340425532,0.3191489361702128
anderda03,David Andersen,70,777.1000000000001,11.101428571428574,0,0.0,0,0.0,8,0.11428571428571428,0.7227133049335028,1.845703125,0.43257765908452595,9.039285714285715,35.25,7.253389476837122,4.314285714285714,18,4.016425901051026,2.7899999999999996,16.3,4.0737814929342875,0.364153267367553,0.18095238095238095,0.3760714285714285,2.7,0.6714285714285714,2.0285714285714285,0.44285714285714284,0.18571428571428572,0.24285714285714285,0.6428571428571429,0.42857142857142855
sypa01,Pape Sy,7,31.96666666666667,4.566666666666667,0,0.0,0,0.0,0,0.0,0.722566887176254,1.7920353982300885,0.6473653203073837,3.9285714285714284,7.25,3.197376156431127,1.8571428571428572,7,2.9113897843110044,1.5142857142857142,4.0,1.799470821684875,0.16666666666666666,0.0,0.16666666666666666,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.0,0.5714285714285714,0.0
budinch01,Chase Budinger,381,7515.8,19.726509186351706,0,0.0,2,0.005249343832020997,143,0.3753280839895013,0.7225259834408725,2.2222222222222223,0.331867346542696,14.881889763779528,54.5,9.707523539064958,7.834645669291339,35,6.198170926543221,5.536745406824149,30.5,5.714244796145408,0.38908536911084374,0.2982787189480103,0.4331783264854128,3.0498687664041997,0.5853018372703412,2.4645669291338583,1.1574803149606299,0.5275590551181102,0.15748031496062992,0.7637795275590551,0.4304461942257218
rosste01,Terrence Ross,528,12688.166666666655,24.030618686868664,0,0.0,1,0.001893939393939394,262,0.4962121212121212,0.7224782954882651,1.7794585987261147,0.3272610381804521,17.982954545454547,69.25,9.824561309103625,10.261363636363637,51,6.896900249501828,6.488446969696966,37.7,6.2229177227326185,0.39343065653311043,0.33310777748444875,0.4326941156486611,2.7196969696969697,0.36363636363636365,2.356060606060606,1.058712121212121,0.8106060606060606,0.3371212121212121,0.8977272727272727,0.5359848484848485
dotsoda01,Damyean Dotson,117,2477.7833333333324,21.17763532763532,0,0.0,3,0.02564102564102564,47,0.4017094017094017,0.7220864349722301,4.5,0.4945560881075091,15.735042735042734,52.75,11.432678256219186,8.213675213675213,30,6.939180439321819,5.570085470085471,25.4,5.9718053782244525,0.38096102196780934,0.3018239357982948,0.3966551492192517,2.9572649572649574,0.36752136752136755,2.58974358974359,1.4188034188034189,0.5982905982905983,0.10256410256410256,0.7521367521367521,0.19658119658119658
dysonje01,Jerome Dyson,9,180.18333333333334,20.020370370370372,0,0.0,0,0.0,2,0.2222222222222222,0.7218839656728093,1.3235294117647058,0.28871613873064045,14.916666666666666,35.25,10.035873155834524,7.444444444444445,24,7.699206308300731,4.633333333333333,21.4,7.163099887618489,0.41957671957671955,0.1111111111111111,0.46774891774891775,2.111111111111111,0.2222222222222222,1.8888888888888888,2.0,1.2222222222222223,0.2222222222222222,2.2222222222222223,0.6666666666666666
roberbr01,Brian Roberts,324,5242.300000000005,16.179938271604954,0,0.0,2,0.006172839506172839,82,0.25308641975308643,0.7218075838768515,3.402061855670103,0.39958016396316226,12.218364197530864,48.75,9.192175672858717,6.37962962962963,23,5.445566707554494,4.46604938271605,21.3,5.110684050598909,0.3681025391272211,0.26976778365667264,0.39742854025261454,1.3055555555555556,0.18209876543209877,1.123456790123457,2.234567901234568,0.4074074074074074,0.05864197530864197,0.8425925925925926,0.4012345679012346
paynead01,Adreian Payne,107,1403.05,13.112616822429906,0,0.0,3,0.028037383177570093,16,0.14953271028037382,0.7216627805847352,2.265625,0.456027445808406,9.651869158878505,43.75,8.095228985170323,4.009345794392523,16,4.08285722905946,2.3448598130841125,16.0,3.9854270774405345,0.3385015036884195,0.0794392523364486,0.35723588457233296,2.94392523364486,0.7383177570093458,2.205607476635514,0.616822429906542,0.4205607476635514,0.2523364485981308,0.8411214953271028,0.2803738317757009
wiltjky01,Kyle Wiltjer,15,49.28333333333333,3.2855555555555553,0,0.0,0,0.0,0,0.0,0.7214309466951347,3.257142857142857,0.9996479237045907,2.6333333333333333,10.5,3.5630377622526113,1.0666666666666667,7,2.051712409068047,0.6800000000000002,7.4,2.8294875861187303,0.23333333333333334,0.26666666666666666,0.0,0.6666666666666666,0.26666666666666666,0.4,0.13333333333333333,0.2,0.06666666666666667,0.3333333333333333,0.8666666666666667
livinsh01,Shaun Livingston,780,14993.899999999994,19.22294871794871,0,0.0,2,0.002564102564102564,159,0.20384615384615384,0.7213793178536549,2.0511049723756907,0.2904269851519067,14.172115384615385,47.75,7.785439572174706,6.143589743589744,25,4.445060137510183,5.344615384615387,23.9,4.514985373167562,0.4823460407114255,0.010256410256410256,0.485885677712601,2.2576923076923077,0.5525641025641026,1.705128205128205,2.5525641025641024,0.6205128205128205,0.3294871794871795,1.0628205128205128,0.6333333333333333
lucasjo02,John Lucas III,187,2530.7833333333338,13.53360071301248,0,0.0,0,0.0,36,0.1925133689839572,0.7204362074344153,2.9365079365079363,0.4602700296263435,10.183155080213904,48.5,8.333695509926251,5.379679144385027,25,5.422991070854045,3.3914438502673807,22.8,4.667081189439444,0.3206490405019816,0.2785528197292903,0.29025337407690355,1.085561497326203,0.25668449197860965,0.8288770053475936,1.7433155080213905,0.35294117647058826,0.0106951871657754,0.5989304812834224,0.45454545454545453
qizh01,Zhou Qi,22,130.68333333333334,5.940151515151515,0,0.0,0,0.0,0,0.0,0.7202360613173718,2.1052631578947367,0.5619043594280634,3.897727272727273,15.0,4.088790637151635,1.1818181818181819,6,1.622354656674869,0.48636363636363633,6.0,2.132134064967696,0.17575757575757575,0.022727272727272728,0.20454545454545456,1.0454545454545454,0.2727272727272727,0.7727272727272727,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.45454545454545453,0.7272727272727273
dekkesa01,Sam Dekker,204,3127.883333333333,15.332761437908497,0,0.0,0,0.0,36,0.17647058823529413,0.7200212811280194,1.7704918032786885,0.35930626395083215,11.729166666666666,43.25,7.915649511184037,5.4068627450980395,30,4.5987952974626785,4.481372549019608,23.4,4.429907990730317,0.4280296608276486,0.17494270435446907,0.48464725633843275,3.0245098039215685,0.9607843137254902,2.0637254901960786,0.7892156862745098,0.5,0.18627450980392157,0.4803921568627451,0.5147058823529411
udohek01,Ekpe Udoh,400,5787.200000000003,14.468000000000007,0,0.0,3,0.0075,36,0.09,0.7198519992614749,4.144736842105263,0.4769953283804347,10.65875,47.25,8.544083587393732,3.4125,19,3.591600302348464,3.4567499999999978,22.1,4.031424735872233,0.350648538961039,0.0,0.3516068722943723,2.78,1.15,1.63,0.6525,0.4475,1.0825,0.5575,0.4975
allenra02,Ray Allen,421,13128.433333333336,31.183927157561367,0,0.0,0,0.0,286,0.6793349168646081,0.7197020641232336,1.662162162162162,0.23866764107951519,22.51959619952494,46.75,8.91936774816652,13.090261282660332,35,6.638016426194347,9.402137767220909,28.3,6.25935263578193,0.45160463740590395,0.3918963129770735,0.4909448495553009,3.1045130641330165,0.47980997624703087,2.624703087885986,2.111638954869359,0.8598574821852731,0.1828978622327791,1.332541567695962,0.6508313539192399
dejeabr01,Bryce Dejean-Jones,14,278.56666666666666,19.89761904761905,0,0.0,0,0.0,2,0.14285714285714285,0.7195091359408521,2.2580645161290325,0.5168125647462181,13.285714285714286,33.75,9.947872377305854,5.642857142857143,17,5.4717054415931825,4.257142857142857,15.2,5.39054932061863,0.35493197278911565,0.35000000000000003,0.3129251700680272,3.4285714285714284,0.5714285714285714,2.857142857142857,1.0714285714285714,0.7142857142857143,0.14285714285714285,0.7857142857142857,0.5714285714285714
grahade01,Devonte' Graham,46,676.0166666666667,14.696014492753623,0,0.0,0,0.0,8,0.17391304347826086,0.7194221005708828,1.6458333333333333,0.41917503337079665,11.505434782608695,30.75,8.378459340348583,4.717391304347826,13,3.821942749023276,3.7782608695652176,13.4,4.313952198956223,0.3126599246164463,0.22826086956521743,0.35181159420289854,1.3695652173913044,0.21739130434782608,1.1521739130434783,2.630434782608696,0.5,0.043478260869565216,0.6521739130434783,0.391304347826087
carnero01,Rodney Carney,67,874.5333333333334,13.05273631840796,0,0.0,0,0.0,12,0.1791044776119403,0.7190861974976769,1.96875,0.41876803860041684,9.76865671641791,25.75,7.034050493852589,5.17910447761194,16,4.337732172231239,3.380597014925374,11.7,3.8459832965004734,0.3678452973229092,0.29022743425728503,0.35628997867803835,2.08955223880597,0.417910447761194,1.671641791044776,0.47761194029850745,0.3582089552238806,0.22388059701492538,0.44776119402985076,0.43283582089552236
johnsch03,Chris Johnson,75,617.3500000000003,8.231333333333337,0,0.0,0,0.0,4,0.05333333333333334,0.7188164858440993,2.364130434782609,0.501660068315739,6.783333333333333,28.75,7.242812529213589,2.7866666666666666,15,3.107503270565709,2.3066666666666666,15.5,3.238173214293171,0.4016031746031746,0.0,0.4016031746031746,1.8266666666666667,0.6266666666666667,1.2,0.17333333333333334,0.21333333333333335,0.64,0.5066666666666667,0.44
